id_arete;parent;lstpoints;highway;nom;surface;dist;deb;fin
807114692-2;807114692;[12589755958, 7547642615];service;;asphalt;31.8;12589755958;7547642615
807114696-1;807114696;[7547642615, 7547642607];service;;asphalt;16.4;7547642615;7547642607
807114696-2;807114696;[7547642607, 7547642606];service;;asphalt;17.1;7547642607;7547642606
807114696-3;807114696;[7547642606, 7547642605];service;;asphalt;16.2;7547642606;7547642605
807114696-4;807114696;[7547642605, 7547642616, 11524917407];service;;asphalt;60.0;7547642605;11524917407
807114696-5;807114696;[11524917407, 7547642617, 7547642618];service;;asphalt;42.9;11524917407;7547642618
807114696-6;807114696;[7547642618, 7547642619];service;;asphalt;19.5;7547642618;7547642619
807114696-7;807114696;[7547642619, 7547642608];service;;asphalt;17.3;7547642619;7547642608
807114696-8;807114696;[7547642608, 7547642614];service;;asphalt;18.2;7547642608;7547642614
807114696-9;807114696;[7547642614, 7547642621, 7547642625];service;;asphalt;14.0;7547642614;7547642625
807114696-10;807114696;[7547642625, 7547642622];service;;asphalt;4.5;7547642625;7547642622
807114698-1;807114698;[7547642629, 7547642628, 7547642627];service;;asphalt;31.2;7547642629;7547642627
807114698-2;807114698;[7547642627, 7547642626, 7547642624];service;;asphalt;9.0;7547642627;7547642624
807114698-3;807114698;[7547642624, 7547642603, 7547642625];service;;asphalt;24.6;7547642624;7547642625
807114699-1;807114699;[7547642633, 7547642632, 7547642631];service;;asphalt;16.5;7547642633;7547642631
807114699-2;807114699;[7547642631, 7547642601, 7547642630, 7547642634];service;;asphalt;20.1;7547642631;7547642634
807114700-1;807114700;[7547642622, 7547642620, 7547642635, 7547642633];service;;asphalt;20.6;7547642622;7547642633
807114700-2;807114700;[7547642633, 2290808543, 7547642604];service;;asphalt;15.8;7547642633;7547642604
807114700-3;807114700;[7547642604, 7547642600, 7547642634];service;;asphalt;18.4;7547642604;7547642634
807118287-1;807118287;[255321717, 6043901024, 388189794, 5487050067];secondary;Avenue Léon Bonnat;asphalt;68.4;255321717;5487050067
807118287-2;807118287;[5487050067, 388189781];secondary;Avenue Léon Bonnat;asphalt;5.3;5487050067;388189781
807118287-3;807118287;[388189781, 8240999994, 1890041834];secondary;Avenue Léon Bonnat;asphalt;27.9;388189781;1890041834
807118287-4;807118287;[1890041834, 388189760];secondary;Avenue Léon Bonnat;asphalt;11.1;1890041834;388189760
808075497-1;808075497;[6765904998, 6765904997, 12325752937, 12325752936, 10717401890];footway;;asphalt;52.9;6765904998;10717401890
808075497-2;808075497;[10717401890, 12325752928, 12325752927, 12325752926, 12325752925, 7556460446, 10717401891];footway;;asphalt;41.5;10717401890;10717401891
808075497-3;808075497;[10717401891, 6765904996];footway;;asphalt;6.1;10717401891;6765904996
808075500-1;808075500;[6765905002, 10717401886, 7556460453, 7556460452, 7556460447];path;;asphalt;74.1;6765905002;7556460447
808075500-2;808075500;[7556460447, 7635993790];path;;asphalt;11.0;7556460447;7635993790
808075500-3;808075500;[7635993790, 7635993789, 7635981155];path;;asphalt;18.7;7635993790;7635981155
812621958-1;812621958;[7341050505, 12685035970, 12685035966];service;Place du Réduit;asphalt;5.0;7341050505;12685035966
812621958-2;812621958;[12685035966, 7003875561, 8995560116, 7003853474];service;Place du Réduit;asphalt;21.9;12685035966;7003853474
812903156-1;812903156;[255321717, 7592951007, 10708960744, 7592951006];secondary;Avenue Léon Bonnat;asphalt;32.7;255321717;7592951006
812903156-2;812903156;[7592951006, 578449630];secondary;Avenue Léon Bonnat;asphalt;12.2;7592951006;578449630
812905748-1;812905748;[6285616022, 7592954107];footway;;asphalt;8.1;6285616022;7592954107
812905748-2;812905748;[7592954107, 7592954106];footway;;asphalt;11.2;7592954107;7592954106
812905749-1;812905749;[7592954113, 7592954110, 7592954109, 7592954108, 7592951004];footway;;paving_stones;45.5;7592954113;7592951004
812905749-2;812905749;[7592951004, 6480663685];footway;;paving_stones;8.5;7592951004;6480663685
812905750-1;812905750;[12589755965, 7592954113];footway;;paving_stones;3.4;12589755965;7592954113
812905750-2;812905750;[7592954113, 7592954112, 12589755964];footway;;paving_stones;15.4;7592954113;12589755964
812915312-1;812915312;[7593023376, 7593023375, 7593076825];service;Allées Paulmy;;34.2;7593023376;7593076825
812915312-2;812915312;[7593076825, 7673188166, 7593023374, 3770909470];service;Allées Paulmy;;51.3;7593076825;3770909470
812916705-1;812916705;[7593050982, 5769859714, 7593076826];service;Parc de Stationnement des Glacis;asphalt;57.6;7593050982;7593076826
812916705-2;812916705;[7593076826, 1879458812];service;Parc de Stationnement des Glacis;asphalt;54.1;7593076826;1879458812
812918114-1;812918114;[7593076827, 7593076826];footway;;;12.2;7593076827;7593076826
812918114-2;812918114;[7593076826, 7593012331, 7593012339];footway;;;19.9;7593076826;7593012339
812918114-3;812918114;[7593012339, 7593076825];footway;;;7.3;7593012339;7593076825
812918114-4;812918114;[7593076825, 7593023372, 7671011599, 7671011598, 7593076824];footway;;;20.5;7593076825;7593076824
812918608-1;812918608;[3914844127, 12060765992, 1887243246];path;;;16.1;3914844127;1887243246
812918608-2;812918608;[1887243246, 3914844130];path;;;15.7;1887243246;3914844130
812919762-1;812919762;[7593050970, 7593287790, 7593287791, 7593287792, 7593120811];footway;;asphalt;13.3;7593050970;7593120811
812919762-2;812919762;[7593120811, 7593120810, 7593120809, 3660031685, 3660031686, 5768798557];footway;;asphalt;54.8;7593120811;5768798557
812921501-1;812921501;[3651250505, 5487073239, 6285616022];path;;asphalt;14.2;3651250505;6285616022
812921501-2;812921501;[6285616022, 5487073242, 5487073241];path;;asphalt;19.1;6285616022;5487073241
812921502-1;812921502;[5327208947, 5487050115];cycleway;;;18.0;5327208947;5487050115
812921502-2;812921502;[5487050115, 848724540, 5487050113, 5487050114, 7591405723, 1829826277];cycleway;;;59.4;5487050115;1829826277
812921502-3;812921502;[1829826277, 5487050141, 848724543];cycleway;;;27.4;1829826277;848724543
812929229-1;812929229;[7593213488, 1828784583];service;Allées Paulmy;;30.8;7593213488;1828784583
812929229-2;812929229;[1828784583, 7593213486];service;Allées Paulmy;;8.6;1828784583;7593213486
812929231-1;812929231;[7593213485, 7593174181, 7593174182];service;Allées Paulmy;;26.7;7593213485;7593174182
812929231-2;812929231;[7593174182, 8652922818, 7593174183];service;Allées Paulmy;;33.6;7593174182;7593174183
812929231-3;812929231;[7593174183, 7593174184, 7593213488];service;Allées Paulmy;;25.7;7593174183;7593213488
812929233-1;812929233;[7593213502, 1827160773, 3737073307];service;Allées Paulmy;;22.3;7593213502;3737073307
812929233-2;812929233;[3737073307, 7593213489];service;Allées Paulmy;;15.1;3737073307;7593213489
812929233-3;812929233;[7593213489, 578449616, 8652922817, 7593213491];service;Allées Paulmy;;33.6;7593213489;7593213491
812929233-4;812929233;[7593213491, 7593213490, 7593213492];service;Allées Paulmy;;28.1;7593213491;7593213492
812937134-1;812937134;[7593050970, 1887243191];footway;;;5.0;7593050970;1887243191
812937134-2;812937134;[1887243191, 1879458806];footway;;;21.0;1887243191;1879458806
812937137-1;812937137;[7593287800, 7593287801, 7593174182];footway;;asphalt;17.1;7593287800;7593174182
812937137-2;812937137;[7593174182, 7593213491];footway;;asphalt;6.6;7593174182;7593213491
812937137-3;812937137;[7593213491, 7593213495, 7593287799, 11070615670];footway;;asphalt;23.2;7593213491;11070615670
812937137-4;812937137;[11070615670, 8792418552];footway;;asphalt;11.0;11070615670;8792418552
812937570-1;812937570;[7593268279, 2321308342];secondary;Allées Paulmy;asphalt;36.4;7593268279;2321308342
812937570-2;812937570;[2321308342, 578449610];secondary;Allées Paulmy;asphalt;33.5;2321308342;578449610
812948143-1;812948143;[578449633, 1806175557, 7592954107];secondary;Allées Marines;asphalt;21.2;578449633;7592954107
812948143-2;812948143;[7592954107, 7592954120, 3651250502];secondary;Allées Marines;asphalt;29.4;7592954107;3651250502
812954532-1;812954532;[7352104708, 9623895002, 8437365382];footway;;paving_stones;34.8;7352104708;8437365382
812954532-2;812954532;[8437365382, 11058013351];footway;;paving_stones;6.1;8437365382;11058013351
812954532-3;812954532;[11058013351, 1887243200];footway;;paving_stones;1.3;11058013351;1887243200
813826234-1;813826234;[3415985383, 7602110405];residential;Rue du Foirail;asphalt;8.9;3415985383;7602110405
813826234-2;813826234;[7602110405, 7602110407];residential;Rue du Foirail;asphalt;9.2;7602110405;7602110407
813888232-1;813888232;[848725722, 5484526642, 848725723, 5484526643, 3513549744];cycleway;;;11.1;848725722;3513549744
813888232-2;813888232;[3513549744, 3513549742, 5484528625];cycleway;;;54.6;3513549744;5484528625
813956089-1;813956089;[7603423200, 7603423199, 7603423198, 7603423197, 7603423196];footway;;asphalt;136.0;7603423200;7603423196
813956089-2;813956089;[7603423196, 7603423195, 7603423194, 7603423193, 7603423192];footway;;asphalt;43.4;7603423196;7603423192
813956089-3;813956089;[7603423192, 7040731293, 3583830200, 7040731314];footway;;asphalt;22.1;7603423192;7040731314
816164801-1;816164801;[6406801259, 7622512570, 7622512569];cycleway;;;26.8;6406801259;7622512569
816164801-2;816164801;[7622512569, 10804341781, 7622512568, 10804341782];cycleway;;;83.3;7622512569;10804341782
816164803-1;816164803;[7622512572, 7622512569];service;;;3.0;7622512572;7622512569
816164803-2;816164803;[7622512569, 6406801260];service;;;7.8;7622512569;6406801260
817623093-1;817623093;[2364223445, 10123954364, 10123954363, 2388632982];footway;;;28.5;2364223445;2388632982
817623093-2;817623093;[2388632982, 2388632980, 10123954365, 5863361581];footway;;;42.4;2388632982;5863361581
817623093-3;817623093;[5863361581, 2388632979, 2364223434, 7635953868];footway;;;20.0;5863361581;7635953868
817623093-4;817623093;[7635953868, 10123954366, 10123954367, 2364223459, 10123954368, 2364223453, 2364223474];footway;;;59.0;7635953868;2364223474
817623095-1;817623095;[7635953795, 2388633508];footway;;asphalt;4.7;7635953795;2388633508
817623095-2;817623095;[2388633508, 7635993787];footway;;asphalt;4.0;2388633508;7635993787
817623095-3;817623095;[7635993787, 2364223426];footway;;asphalt;4.1;7635993787;2364223426
817623106-1;817623106;[7635953839, 7635953789];footway;;fine_gravel;3.5;7635953839;7635953789
817623106-2;817623106;[7635953789, 7635953838];footway;;fine_gravel;3.5;7635953789;7635953838
817623107-1;817623107;[7635953841, 7635953789];footway;;fine_gravel;4.4;7635953841;7635953789
817623107-2;817623107;[7635953789, 7635953840];footway;;fine_gravel;3.0;7635953789;7635953840
817623108-1;817623108;[7635953846, 7635953842, 7635953841];footway;;fine_gravel;7.8;7635953846;7635953841
817623108-2;817623108;[7635953841, 7635953845, 7635953839];footway;;fine_gravel;7.7;7635953841;7635953839
817623108-3;817623108;[7635953839, 7635953844, 7635953840];footway;;fine_gravel;6.3;7635953839;7635953840
817623108-4;817623108;[7635953840, 7635953843, 7635953838];footway;;fine_gravel;6.7;7635953840;7635953838
817623108-5;817623108;[7635953838, 7635953842];footway;;fine_gravel;4.7;7635953838;7635953842
817623112-1;817623112;[7635953855, 7635953854, 7635953850];footway;;fine_gravel;6.3;7635953855;7635953850
817623112-2;817623112;[7635953850, 7635953849];footway;;fine_gravel;2.9;7635953850;7635953849
817623112-3;817623112;[7635953849, 7635953853, 7635953847];footway;;fine_gravel;5.9;7635953849;7635953847
817623112-4;817623112;[7635953847, 7635953852, 7635953848];footway;;fine_gravel;5.9;7635953847;7635953848
817623112-5;817623112;[7635953848, 7635953851];footway;;fine_gravel;2.9;7635953848;7635953851
817623112-6;817623112;[7635953851, 7635953855];footway;;fine_gravel;3.0;7635953851;7635953855
817623113-1;817623113;[7635953857, 7635953846];steps;;;13.0;7635953857;7635953846
817623113-2;817623113;[7635953846, 7635953856];steps;;;13.8;7635953846;7635953856
817623114-1;817623114;[7635953861, 7635953829, 7635953860, 7635953859, 7635953834];footway;;asphalt;17.5;7635953861;7635953834
817623114-2;817623114;[7635953834, 7635953858, 7635953857];footway;;asphalt;3.1;7635953834;7635953857
817624470-1;817624470;[7635974252, 7635974251, 7635974249];service;;;6.3;7635974252;7635974249
817624470-2;817624470;[7635974249, 7635974250];service;;;35.4;7635974249;7635974250
817624471-1;817624471;[570056459, 12066137583];service;;;4.6;570056459;12066137583
817624471-2;817624471;[12066137583, 3585264922, 3585264911, 3585264908, 7635974250];service;;;57.5;12066137583;7635974250
817624472-1;817624472;[7635974252, 7635953816];service;;;9.2;7635974252;7635953816
817624472-2;817624472;[7635953816, 7635974241];service;;;12.2;7635953816;7635974241
817624473-1;817624473;[7635974249, 7635974248, 7635974247, 7635974246, 7635974245, 7635974243];service;;;72.7;7635974249;7635974243
817624473-2;817624473;[7635974243, 7635974242];service;;;20.3;7635974243;7635974242
817626581-1;817626581;[7635981154, 7635981153, 7635981152, 9651597225, 9651597224, 9651597223, 9651597222, 9651597221, 9651597220, 6765904996];footway;;;98.9;7635981154;6765904996
817626581-2;817626581;[6765904996, 9651597219, 9651597218, 9651597217, 9651597216, 9651597215, 9651597214, 9651597213, 9651597212, 9651597211];footway;;;74.4;6765904996;9651597211
817626583-1;817626583;[7635981154, 2388632528];footway;;asphalt;3.8;7635981154;2388632528
817626583-2;817626583;[2388632528, 7635981157];footway;;asphalt;4.2;2388632528;7635981157
817626584-1;817626584;[7635981161, 7635981160, 7635981159, 7635981158, 9505312226];footway;;asphalt;73.0;7635981161;9505312226
817626584-2;817626584;[9505312226, 7635981157];footway;;asphalt;22.9;9505312226;7635981157
817626586-1;817626586;[7635993788, 7635993787];footway;;asphalt;48.7;7635993788;7635993787
817626586-2;817626586;[7635993787, 7635981169, 7635981168, 7635981167, 7635981166, 7635981165, 7635981164, 7635981163, 7635981162, 7635981161];footway;;asphalt;100.5;7635993787;7635981161
817626587-1;817626587;[7635981156, 6212831440];footway;;asphalt;4.9;7635981156;6212831440
817626587-2;817626587;[6212831440, 7635993788];footway;;asphalt;4.0;6212831440;7635993788
817629725-1;817629725;[7636006579, 7636006580];footway;;;7.1;7636006579;7636006580
817629725-2;817629725;[7636006580, 6291133456];footway;;;7.1;7636006580;6291133456
817629725-3;817629725;[6291133456, 7636006578];footway;;;6.2;6291133456;7636006578
817629728-1;817629728;[7612334227, 7636017090, 7636017089, 7636017088, 7636017087, 7636017086];footway;;;39.8;7612334227;7636017086
817629728-2;817629728;[7636017086, 7636017085, 7636006584, 7636006583, 7636006582];footway;;;25.4;7636017086;7636006582
817631004-1;817631004;[7635998042, 9881196683, 12066129966];service;;;21.5;7635998042;12066129966
817631004-2;817631004;[12066129966, 7635998041];service;;;4.5;12066129966;7635998041
819347186-1;819347186;[3758958749, 5863376648, 3758958748];unclassified;Chemin de Saint-Étienne;;11.7;3758958749;3758958748
819347186-2;819347186;[3758958748, 3758958750, 3758963185];unclassified;Chemin de Saint-Étienne;;18.7;3758958748;3758963185
819347186-3;819347186;[3758963185, 3758958747, 570056272, 1896521728];unclassified;Chemin de Saint-Étienne;;21.8;3758963185;1896521728
821138791-1;821138791;[5487073232, 12060770138];footway;;paving_stones;3.7;5487073232;12060770138
821138791-2;821138791;[12060770138, 597622909, 12589755967];footway;;paving_stones;21.5;12060770138;12589755967
821141654-1;821141654;[7667115006, 7667115005, 7667115004, 7667115003, 7667115002, 1879458851];cycleway;;asphalt;32.2;7667115006;1879458851
821141654-2;821141654;[1879458851, 7667115001, 7667115000, 1879458809];cycleway;;asphalt;73.2;1879458851;1879458809
821141654-3;821141654;[1879458809, 7667114999, 7667114998, 1879458824];cycleway;;asphalt;36.3;1879458809;1879458824
821141655-1;821141655;[7667115007, 1879458845];path;;;59.5;7667115007;1879458845
821141655-2;821141655;[1879458845, 7667115006];path;;;10.4;1879458845;7667115006
821142680-1;821142680;[7547642619, 7667113674, 254053892];footway;;paving_stones;16.8;7547642619;254053892
821142680-2;821142680;[254053892, 7667113673];footway;;paving_stones;22.4;254053892;7667113673
821142681-1;821142681;[7667113679, 10064725903];footway;;paving_stones;34.7;7667113679;10064725903
821142681-2;821142681;[10064725903, 7667113678];footway;;paving_stones;5.2;10064725903;7667113678
821142681-3;821142681;[7667113678, 7667113677, 7667113676];footway;;paving_stones;44.8;7667113678;7667113676
821142681-4;821142681;[7667113676, 7667113675];footway;;paving_stones;28.6;7667113676;7667113675
821142682-1;821142682;[6335008528, 2290812792];footway;;concrete;8.0;6335008528;2290812792
821142682-2;821142682;[2290812792, 7667113680];footway;;concrete;16.9;2290812792;7667113680
821142683-1;821142683;[7667113682, 254053897];footway;;concrete;8.6;7667113682;254053897
821142683-2;821142683;[254053897, 7667113681];footway;;concrete;19.4;254053897;7667113681
821513918-1;821513918;[7670993567, 7670993566];service;;;2.2;7670993567;7670993566
821513918-2;821513918;[7670993566, 7670993565];service;;;6.5;7670993566;7670993565
821513918-3;821513918;[7670993565, 7670993564];service;;;6.9;7670993565;7670993564
821513920-1;821513920;[7670993571, 7670993572];footway;;paving_stones;5.8;7670993571;7670993572
821513920-2;821513920;[7670993572, 7670993565];footway;;paving_stones;11.7;7670993572;7670993565
821513920-3;821513920;[7670993565, 7670993570];footway;;paving_stones;13.8;7670993565;7670993570
821513920-4;821513920;[7670993570, 7670993569];footway;;paving_stones;7.7;7670993570;7670993569
821513922-1;821513922;[7670993578, 7670993580];footway;;paving_stones;2.7;7670993578;7670993580
821513922-2;821513922;[7670993580, 7670993577];footway;;paving_stones;2.0;7670993580;7670993577
821513925-1;821513925;[7670993584, 7670993582];footway;;paving_stones;11.8;7670993584;7670993582
821513925-2;821513925;[7670993582, 7670993583];footway;;paving_stones;5.8;7670993582;7670993583
821513926-1;821513926;[7671011587, 7671011586];service;;asphalt;13.5;7671011587;7671011586
821513926-2;821513926;[7671011586, 7671011585];service;;asphalt;2.4;7671011586;7671011585
821513927-1;821513927;[7671011589, 7670993584];service;;paving_stones;6.4;7671011589;7670993584
821513927-2;821513927;[7670993584, 7593102622];service;;paving_stones;6.7;7670993584;7593102622
821513927-3;821513927;[7593102622, 7671011588];service;;paving_stones;2.0;7593102622;7671011588
821513928-1;821513928;[7671011592, 7671011591];service;;;13.1;7671011592;7671011591
821513928-2;821513928;[7671011591, 7671011590];service;;;2.0;7671011591;7671011590
821513929-1;821513929;[7671011593, 7671011595];service;;;2.2;7671011593;7671011595
821513929-2;821513929;[7671011595, 7671011594];service;;;13.1;7671011595;7671011594
821513931-1;821513931;[7671011606, 7671011605];footway;;;7.2;7671011606;7671011605
821513931-2;821513931;[7671011605, 7671011604, 7671011603];footway;;;15.9;7671011605;7671011603
821513932-1;821513932;[7671011607, 7671011609];service;;;2.9;7671011607;7671011609
821513932-2;821513932;[7671011609, 7671011608];service;;;9.3;7671011609;7671011608
821513933-1;821513933;[7671011612, 7671011611];service;;;2.6;7671011612;7671011611
821513933-2;821513933;[7671011611, 7671011610];service;;;13.1;7671011611;7671011610
821513934-1;821513934;[7671011615, 4119145599];service;;;2.2;7671011615;4119145599
821513934-2;821513934;[4119145599, 7593306056];service;;;11.8;4119145599;7593306056
821513936-1;821513936;[7671011622, 7671011621];footway;;;6.4;7671011622;7671011621
821513936-2;821513936;[7671011621, 7671011620];footway;;;5.6;7671011621;7671011620
821513938-1;821513938;[7671011628, 7671011627];service;;;6.7;7671011628;7671011627
821513938-2;821513938;[7671011627, 7671011626];service;;;6.6;7671011627;7671011626
821513938-3;821513938;[7671011626, 7671011625];service;;;2.2;7671011626;7671011625
821513940-1;821513940;[7671011637, 7671011634];service;;;7.0;7671011637;7671011634
821513940-2;821513940;[7671011634, 7671011636];service;;;5.9;7671011634;7671011636
821513940-3;821513940;[7671011636, 7671011635];service;;;2.9;7671011636;7671011635
821513942-1;821513942;[7671011642, 7671011641, 7671011639];footway;;;14.5;7671011642;7671011639
821513942-2;821513942;[7671011639, 7671011640, 7671011634];footway;;;13.9;7671011639;7671011634
821513942-3;821513942;[7671011634, 7671011624];footway;;;14.7;7671011634;7671011624
821513942-4;821513942;[7671011624, 7671011633, 7671011627];footway;;;13.8;7671011624;7671011627
821513942-5;821513942;[7671011627, 7671011632, 7671011630];footway;;;15.2;7671011627;7671011630
821513942-6;821513942;[7671011630, 7671011631];footway;;;8.0;7671011630;7671011631
821513944-1;821513944;[7671011650, 7671011649, 7671011645];footway;;;23.4;7671011650;7671011645
821513944-2;821513944;[7671011645, 7671011648, 7671011647];footway;;;23.1;7671011645;7671011647
832249518-1;832249518;[3563710441, 8792418554, 8792418555];cycleway;;concrete;9.0;3563710441;8792418555
832249518-2;832249518;[8792418555, 7770165933, 8792423836, 7770165939, 11787515153, 7770165938, 7770165937, 7770165935];cycleway;;concrete;66.0;8792418555;7770165935
837944779-1;837944779;[7820868073, 7820868072, 10143015158];footway;;sett;10.8;7820868073;10143015158
837944779-2;837944779;[10143015158, 10142982579];footway;;sett;3.1;10143015158;10142982579
837944779-3;837944779;[10142982579, 7820868071];footway;;sett;6.2;10142982579;7820868071
837944779-4;837944779;[7820868071, 7820868070];footway;;sett;13.6;7820868071;7820868070
837944779-5;837944779;[7820868070, 7820868069];footway;;sett;7.5;7820868070;7820868069
850040241-1;850040241;[4868366899, 7930570167, 10929128602, 7930570166, 10929144610];footway;;paving_stones;75.1;4868366899;10929144610
850040241-2;850040241;[10929144610, 7930570165, 7930570164];footway;;paving_stones;59.7;10929144610;7930570164
850040241-3;850040241;[7930570164, 7930570163];footway;;paving_stones;3.7;7930570164;7930570163
864506786-1;864506786;[1806175499, 6285616026, 6285616025, 1806175538];cycleway;;asphalt;10.1;1806175499;1806175538
864506786-2;864506786;[1806175538, 1806175546];cycleway;;asphalt;4.9;1806175538;1806175546
864506786-3;864506786;[1806175546, 5487050135, 1806175463, 1806175594, 1806175508, 1806175536, 6285616024, 1806175559, 5487050136, 5487050137, 1806175437, 5487050138, 6021823355, 3585278126];cycleway;;asphalt;254.4;1806175546;3585278126
865276536-1;865276536;[8065060279, 8065060275];footway;;;3.4;8065060279;8065060275
865276536-2;865276536;[8065060275, 8065060274];footway;;;14.1;8065060275;8065060274
871123327-1;871123327;[862952353, 5464276916];pedestrian;Rue de l'Esté;asphalt;6.0;862952353;5464276916
871123327-2;871123327;[5464276916, 717877819, 862896639, 717877855, 8114491280, 8114491279];pedestrian;Rue de l'Esté;asphalt;59.3;5464276916;8114491279
871123327-3;871123327;[8114491279, 8114491278, 862979141, 11917426058, 863014512, 862899912, 8114491277, 8114491276, 862928896, 862952353];pedestrian;Rue de l'Esté;asphalt;58.3;8114491279;862952353
871204756-1;871204756;[6212812015, 6212812014];service;;;33.4;6212812015;6212812014
871204756-2;871204756;[6212812014, 6212812007];service;;;1.3;6212812014;6212812007
871208907-1;871208907;[8115435681, 8115435677, 12365716931];footway;;asphalt;1.6;8115435681;12365716931
871208907-2;871208907;[12365716931, 8115435680, 8115435679, 12365716921];footway;;asphalt;45.0;12365716931;12365716921
871208907-3;871208907;[12365716921, 8115435678];footway;;asphalt;2.7;12365716921;8115435678
871208908-1;871208908;[863094420, 862977555, 863000931, 863066214, 862970789, 862930593, 862943587, 863084199, 862981199, 12365716922];pedestrian;Place Jeanne d'Albret;sett;45.5;863094420;12365716922
871208908-2;871208908;[12365716922, 8115435687, 8115435678];pedestrian;Place Jeanne d'Albret;sett;3.7;12365716922;8115435678
871208908-3;871208908;[8115435678, 8115435686, 8115435685, 8115435715, 8115435684, 8115435683, 8115435682, 8115435714, 8115435676];pedestrian;Place Jeanne d'Albret;sett;39.7;8115435678;8115435676
871208908-4;871208908;[8115435676, 8115435713, 8115435712, 8115435711, 8115435710, 862915329, 863081787, 862918848, 862904786, 863121129, 8115435709, 8115435708, 8115435707, 8115435706, 8115435705, 4504341857];pedestrian;Place Jeanne d'Albret;sett;49.4;8115435676;4504341857
871208908-5;871208908;[4504341857, 8115435704, 8115435703, 8115435702, 862885878, 863030759, 863017696, 862966819, 863074352, 862902345, 8115435701, 862938023, 6828011442, 863099355, 8115435700, 8115435699, 8115435698, 8115435697, 8115435696, 8115435695];pedestrian;Place Jeanne d'Albret;sett;91.8;4504341857;8115435695
871208908-6;871208908;[8115435695, 8115435694, 8115435693, 8115435692, 8115435691, 8115435690, 8115435681];pedestrian;Place Jeanne d'Albret;sett;31.8;8115435695;8115435681
871208908-7;871208908;[8115435681, 8115435689, 8115435688];pedestrian;Place Jeanne d'Albret;sett;3.1;8115435681;8115435688
871208908-8;871208908;[8115435688, 863094420];pedestrian;Place Jeanne d'Albret;sett;0.9;8115435688;863094420
871584596-1;871584596;[1804849283, 2441623394];residential;Rue des Graouillats;;8.7;1804849283;2441623394
871584596-2;871584596;[2441623394, 8118228774];residential;Rue des Graouillats;;8.2;2441623394;8118228774
871588008-1;871588008;[5464276898, 12066197234];residential;Rue des Graouillats;asphalt;4.4;5464276898;12066197234
871588008-2;871588008;[12066197234, 1797271557];residential;Rue des Graouillats;asphalt;4.9;12066197234;1797271557
871590577-1;871590577;[255322838, 3150254926];residential;Quai Amiral Bergeret;asphalt;41.1;255322838;3150254926
871590577-2;871590577;[3150254926, 1829846411];residential;Quai Amiral Bergeret;asphalt;14.1;3150254926;1829846411
871590580-1;871590580;[3150254926, 6280715096, 6280715095, 6280715092];footway;;compacted;62.0;3150254926;6280715092
871590580-2;871590580;[6280715092, 6280715094, 8118376346, 8118376345, 8118376344];footway;;compacted;33.8;6280715092;8118376344
884708902-1;884708902;[595783461, 5784888943, 7462534753];tertiary;Avenue Dubrocq;asphalt;15.6;595783461;7462534753
884708902-2;884708902;[7462534753, 10708921003, 704990122];tertiary;Avenue Dubrocq;asphalt;29.2;7462534753;704990122
884708902-3;884708902;[704990122, 8989877593, 3554296005, 597626841];tertiary;Avenue Dubrocq;asphalt;55.2;704990122;597626841
884708903-1;884708903;[704988996, 3732013417, 704990065];residential;Avenue Louise Darracq;;53.7;704988996;704990065
884708903-2;884708903;[704990065, 8227642521];residential;Avenue Louise Darracq;;138.5;704990065;8227642521
884708905-1;884708905;[704988995, 6015172775, 704988989];residential;Avenue Maréchal Foch;asphalt;51.2;704988995;704988989
884708905-2;884708905;[704988989, 8227615351, 6015172776, 595783457];residential;Avenue Maréchal Foch;asphalt;172.7;704988989;595783457
884708906-1;884708906;[388189757, 1887243220];residential;Avenue du 11 Novembre 1918;asphalt;30.4;388189757;1887243220
884708906-2;884708906;[1887243220, 388189778];residential;Avenue du 11 Novembre 1918;asphalt;8.3;1887243220;388189778
884708907-1;884708907;[254934188, 1455596341];secondary;Boulevard Alsace-Lorraine;asphalt;11.1;254934188;1455596341
884708907-2;884708907;[1455596341, 8227608020, 9558410726, 255322428];secondary;Boulevard Alsace-Lorraine;asphalt;94.4;1455596341;255322428
884708908-1;884708908;[5464276909, 1797271562, 1797271560];residential;Boulevard Jean d'Amou;asphalt;39.7;5464276909;1797271560
884708908-2;884708908;[1797271560, 1797271554];residential;Boulevard Jean d'Amou;asphalt;62.5;1797271560;1797271554
884708908-3;884708908;[1797271554, 6212829707, 6212812024];residential;Boulevard Jean d'Amou;asphalt;28.6;1797271554;6212812024
884708908-4;884708908;[6212812024, 1797271544, 254935068];residential;Boulevard Jean d'Amou;asphalt;10.4;6212812024;254935068
884708909-1;884708909;[254933412, 364415835];residential;Rue Daniel Argote;asphalt;89.3;254933412;364415835
884708909-2;884708909;[364415835, 717860610];residential;Rue Daniel Argote;asphalt;3.1;364415835;717860610
884708909-3;884708909;[717860610, 3486418078, 3486418074, 254951318];residential;Rue Daniel Argote;asphalt;99.1;717860610;254951318
884708910-1;884708910;[364416032, 1832191294];residential;Rue Général Bourbaki;asphalt;9.3;364416032;1832191294
884708910-2;884708910;[1832191294, 9321104697];residential;Rue Général Bourbaki;asphalt;25.6;1832191294;9321104697
884708910-3;884708910;[9321104697, 6290776019];residential;Rue Général Bourbaki;asphalt;2.4;9321104697;6290776019
884708910-4;884708910;[6290776019, 8159285663, 254933013];residential;Rue Général Bourbaki;asphalt;24.7;6290776019;254933013
