id_points;lat;lon;nom;equipement;bus;rue;numrue;tourism;artiste;type_art;date_debut;panoramax;tourisme;nom_artiste
863082209;43.4958834;-1.4604072;;;;;;;;;;;;
863082257;43.4894852;-1.4828103;;;;;;;;;;;;
863082259;43.4976539;-1.4602632;;;;;;;;;;;;
863082279;43.4906252;-1.4753775;;;;;;;;;;;;
863082283;43.4918935;-1.4843493;;;;;;;;;;;;
863082284;43.4919717;-1.4832422;;;;;;;;;;;;
863082301;43.4904354;-1.489196;;;;;;;;;;;;
863082305;43.490345;-1.4719345;;;;;;;;;;;;
863082309;43.4972862;-1.4598644;;;;;;;;;;;;
863082332;43.4977254;-1.4674267;;;;;;;;;;;;
863082356;43.4898331;-1.4788305;;;;;;;;;;;;
863082398;43.4965857;-1.4597622;;;;;;;;;;;;
863082422;43.4869017;-1.4659844;;;;;;;;;;;;
863082430;43.4885131;-1.4679224;;;;;;;;;;;;
863082450;43.4861563;-1.4881502;;;;;;;;;;;;
863082458;43.4902289;-1.4887153;;;;;;;;;;;;
863082484;43.4921483;-1.4601934;;;;;;;;;;;;
863082498;43.4879844;-1.4862757;;;;;;;;;;;;
863082499;43.4966286;-1.4688058;;;;;;;;;;;;
863082501;43.4933323;-1.4605591;;;;;;;;;;;;
863082526;43.4955286;-1.4618197;;;;;;;;;;;;
863082535;43.4938749;-1.4642602;;;;;;;;;;;;
863082690;43.4931468;-1.4843129;;;;;;;;;;;;
863082694;43.4891048;-1.4837276;;;;;;;;;;;;
863082708;43.490767;-1.483644;;;;;;;;;;;;
863082713;43.4965392;-1.4604516;;;;;;;;;;;;
863082732;43.4890879;-1.4838707;;;;;;;;;;;;
863082745;43.4878917;-1.4780916;;;;;;;;;;;;
863082770;43.4941908;-1.4829256;;;;;;;;;;;;
863082772;43.4859329;-1.4863209;;;;;;;;;;;;
863082784;43.4918971;-1.4773492;;;;;;;;;;;;
863082793;43.4877798;-1.4645421;;;;;;;;;;;;
863082802;43.4988279;-1.4678177;;;;;;;;;;;;
863082804;43.4861564;-1.4678202;;;;;;;;;;;;
863082806;43.4933604;-1.4878697;;;;;;;;;;;;
863082813;43.4895216;-1.4726501;;;;;;;;;;;;
863082822;43.4895884;-1.4776007;;;;;;;;;;;;
863082847;43.4906908;-1.4836069;;;;;;;;;;;;
863082880;43.4923151;-1.4855191;;;;;;;;;;;;
863082884;43.4889251;-1.4875673;;;;;;;;;;;;
863082891;43.4948789;-1.4682556;;;;;;;;;;;;
863082892;43.4931637;-1.4885388;;;;;;;;;;;;
863082905;43.4905001;-1.4705652;;;;;;;;;;;;
863082907;43.4933882;-1.48118;;;;;;;;;;;;
863082936;43.4937395;-1.4864073;;;;;;;;;;;;
863082937;43.4961538;-1.4687366;;;;;;;;;;;;
863082956;43.4949724;-1.4605083;;;;;;;;;;;;
863082969;43.4961027;-1.4599628;;;;;;;;;;;;
863082971;43.4904631;-1.4786551;;;;;;;;;;;;
863082980;43.4892004;-1.4786214;;;;;;;;;;;;
863082983;43.4947178;-1.4631223;;;;;;;;;;;;
863082986;43.49689;-1.4641882;;;;;;;;;;;;
863083001;43.4921986;-1.4762069;;;;;;;;;;;;
863083017;43.4893089;-1.4868383;;;;;;;;;;;;
863083019;43.4885178;-1.4890699;;;;;;;;;;;;
863083029;43.4912502;-1.4636906;;;;;;;;;;;;
863083032;43.4912201;-1.475165;;;;;;;;;;;;
863083040;43.4900461;-1.4738321;;;;;;;;;;;;
863083044;43.4948242;-1.4623309;;;;;;;;;;;;
863083078;43.4866867;-1.4847157;;;;;;;;;;;;
863083081;43.4927015;-1.4846117;;;;;;;;;;;;
863083102;43.4975402;-1.4605532;;;;;;;;;;;;
863083104;43.4939296;-1.4624516;;;;;;;;;;;;
863083107;43.501256;-1.4614638;;;;;;;;;;;;
863083130;43.4966532;-1.4684737;;;;;;;;;;;;
863083131;43.4895729;-1.4839675;;;;;;;;;;;;
863083132;43.4975562;-1.4861487;;;;;;;;;;;;
863083136;43.4924806;-1.4729528;;;;;;;;;;;;
863083146;43.4915982;-1.4834014;;;;;;;;;;;;
863083150;43.4896699;-1.4777219;;;;;;;;;;;;
863083151;43.4921118;-1.4890023;;;;;;;;;;;;
863083158;43.4930982;-1.4769358;;;;;;;;;;;;
863083171;43.4937369;-1.4640731;;;;;;;;;;;;
863083173;43.4867443;-1.4836767;;;;;;;;;;;;
863083181;43.4905198;-1.4733137;;;;;;;;;;;;
863083184;43.4889097;-1.4735428;;;;;;;;;;;;
863083191;43.4901817;-1.4729075;;;;;;;;;;;;
863083197;43.4918684;-1.471961;;;;;;;;;;;;
863083217;43.4937223;-1.4824991;;;;;;;;;;;;
863083250;43.4899708;-1.4759362;;;;;;;;;;;;
863083266;43.4901526;-1.4739848;;;;;;;;;;;;
863083291;43.491013;-1.4751178;;;;;;;;;;;;
863083293;43.4952485;-1.4604055;;;;;;;;;;;;
863083294;43.494748;-1.4645438;;;;;;;;;;;;
863083304;43.4997547;-1.4684301;;;;;;;;;;;;
863083320;43.493903;-1.4635012;;;;;;;;;;;;
863083338;43.4928527;-1.4596579;;;;;;;;;;;;
863083340;43.4943401;-1.4640649;;;;;;;;;;;;
863083352;43.4944752;-1.4879931;;;;;;;;;;;;
863083354;43.4922995;-1.4715619;;;;;;;;;;;;
863083356;43.4882048;-1.4605292;;;;;;;;;;;;
863083358;43.4906021;-1.4728201;;;;;;;;;;;;
863083360;43.4889874;-1.4883778;;;;;;;;;;;;
863083364;43.4885286;-1.4883411;;;;;;;;;;;;
863083366;43.4900476;-1.4782337;;;;;;;;;;;;
863083373;43.4922164;-1.4890042;;;;;;;;;;;;
863083381;43.4918091;-1.474825;;;;;;;;;;;;
863083387;43.4880512;-1.4876771;;;;;;;;;;;;
863083405;43.4937238;-1.4622203;;;;;;;;;;;;
863083412;43.493741;-1.4836436;;;;;;;;;;;;
863083429;43.4904664;-1.4842481;;;;;;;;;;;;
863083433;43.4937324;-1.4870433;;;;;;;;;;;;
863083474;43.490395;-1.4777144;;;;;;;;;;;;
863083489;43.4969266;-1.46795;;;;;;;;;;;;
863083491;43.4896724;-1.4775314;;;;;;;;;;;;
863083494;43.4928562;-1.4845316;;;;;;;;;;;;
863083498;43.488999;-1.4758834;;;;;;;;;;;;
863083518;43.4879891;-1.4875346;;;;;;;;;;;;
863083522;43.4952226;-1.484571;;;;;;;;;;;;
863083526;43.4958045;-1.4692594;;;;;;;;;;;;
863083561;43.4964984;-1.4599186;;;;;;;;;;;;
863083565;43.4903514;-1.4728742;;;;;;;;;;;;
863083580;43.4937724;-1.4879386;;;;;;;;;;;;
863083585;43.4952318;-1.4884052;;;;;;;;;;;;
863083586;43.4957464;-1.4876601;;;;;;;;;;;;
863083615;43.4889102;-1.4892019;;;;;;;;;;;;
863083617;43.4897972;-1.4723281;;;;;;;;;;;;
863083636;43.488254;-1.4831744;;;;;;;;;;;;
863083659;43.4870092;-1.483259;;;;;;;;;;;;
863083662;43.4914639;-1.4842447;;;;;;;;;;;;
863083689;43.49531;-1.4843992;;;;;;;;;;;;
863083694;43.4929555;-1.4646737;;;;;;;;;;;;
863083696;43.4884258;-1.4884191;;;;;;;;;;;;
863083702;43.4911102;-1.4636008;;;;;;;;;;;;
863083718;43.4956049;-1.4715459;;;;;;;;;;;;
863083726;43.5008168;-1.4844992;;;;;;;;;;;;
863083748;43.493395;-1.4655019;;;;;;;;;;;;
863083757;43.4914648;-1.4878978;;;;;;;;;;;;
863083768;43.494385;-1.4638376;;;;;;;;;;;;
863083772;43.4949241;-1.4670172;;;;;;;;;;;;
863083777;43.4946664;-1.4883091;;;;;;;;;;;;
863083795;43.4929161;-1.4856939;;;;;;;;;;;;
863083803;43.4973729;-1.4857906;;;;;;;;;;;;
863083807;43.4950004;-1.4667308;;;;;;;;;;;;
863083820;43.4887988;-1.4610111;;;;;;;;;;;;
863083822;43.4925157;-1.4721427;;;;;;;;;;;;
863083823;43.5004534;-1.4834939;;;;;;;;;;;;
863083825;43.4935114;-1.4850098;;;;;;;;;;;;
863083827;43.4985042;-1.4887027;;;;;;;;;;;;
863083862;43.4942419;-1.4773149;;;;;;;;;;;;
863083868;43.4968577;-1.4642773;;;;;;;;;;;;
863083872;43.4956009;-1.4633097;;;;;;;;;;;;
863083876;43.4947438;-1.4684511;;;;;;;;;;;;
863083878;43.4943649;-1.463027;;;;;;;;;;;;
863083880;43.4937794;-1.4864845;;;;;;;;;;;;
863083896;43.4954007;-1.4682674;;;;;;;;;;;;
863083906;43.4939226;-1.4654757;;;;;;;;;;;;
863083922;43.5003246;-1.4680488;;;;;;;;;;;;
863083926;43.490329;-1.4768339;;;;;;;;;;;;
863083928;43.4969713;-1.4603055;;;;;;;;;;;;
863083934;43.4974506;-1.4671114;;;;;;;;;;;;
863083936;43.4905957;-1.4768814;;;;;;;;;;;;
863083944;43.4931921;-1.465007;;;;;;;;;;;;
863083960;43.495101;-1.4803515;;;;;;;;;;;;
863083965;43.490141;-1.4729919;;;;;;;;;;;;
863083974;43.4894369;-1.4880991;;;;;;;;;;;;
863083981;43.4860521;-1.467866;;;;;;;;;;;;
863083983;43.4949071;-1.4644669;;;;;;;;;;;;
863083996;43.4874396;-1.4877391;;;;;;;;;;;;
863083998;43.4966046;-1.4715074;;;;;;;;;;;;
863084005;43.4948459;-1.4813654;;;;;;;;;;;;
863084022;43.4922227;-1.4876034;;;;;;;;;;;;
863084024;43.4955205;-1.4710092;;;;;;;;;;;;
863084029;43.491649;-1.478019;;;;;;;;;;;;
863084031;43.4906014;-1.4728153;;;;;;;;;;;;
863084037;43.4970237;-1.4682512;;;;;;;;;;;;
863084040;43.488703;-1.4769489;;;;;;;;;;;;
863084045;43.4920757;-1.4749562;;;;;;;;;;;;
863084052;43.4965838;-1.4686926;;;;;;;;;;;;
863084057;43.4903184;-1.4891865;;;;;;;;;;;;
863084075;43.4959185;-1.4616218;;;;;;;;;;;;
863084091;43.4967999;-1.4689603;;;;;;;;;;;;
863084092;43.4892053;-1.4771948;;;;;;;;;;;;
863084109;43.4940416;-1.4608533;;;;;;;;;;;;
863084127;43.490084;-1.4725647;;;;;;;;;;;;
863084133;43.491362;-1.4866548;;;;;;;;;;;;
863084136;43.4950516;-1.4634063;;;;;;;;;;;;
863084143;43.4980177;-1.4873596;;;;;;;;;;;;
863084144;43.4909759;-1.459572;;;;;;;;;;;;
863084158;43.4953083;-1.4662263;;;;;;;;;;;;
863084159;43.490964;-1.4862481;;;;;;;;;;;;
863084162;43.4940059;-1.488618;;;;;;;;;;;;
863084166;43.4939706;-1.4603668;;;;;;;;;;;;
863084180;43.4931838;-1.4846382;;;;;;;;;;;;
863084192;43.4960812;-1.460064;;;;;;;;;;;;
863084199;43.494123;-1.4656264;;;;;;;;;;;;
863084203;43.4913959;-1.4823023;;;;;;;;;;;;
863084210;43.4899359;-1.4788666;;;;;;;;;;;;
863084225;43.496289;-1.4602212;;;;;;;;;;;;
863084229;43.5013342;-1.4800011;;;;;;;;;;;;
863084243;43.4987828;-1.4666449;;;;;;;;;;;;
863084244;43.4950038;-1.4609318;;;;;;;;;;;;
863084248;43.4950168;-1.4623343;;;;;;;;;;;;
863084261;43.4948045;-1.4669999;;;;;;;;;;;;
863084266;43.4886188;-1.4777922;;;;;;;;;;;;
863084275;43.4890546;-1.4886933;;;;;;;;;;;;
863084298;43.4882755;-1.4782663;;;;;;;;;;;;
863084320;43.4961409;-1.4691622;;;;;;;;;;;;
863084321;43.4954306;-1.4889658;;;;;;;;;;;;
863084344;43.4922933;-1.459967;;;;;;;;;;;;
863084350;43.5011002;-1.4669225;;;;;;;;;;;;
863084351;43.4915039;-1.4866484;;;;;;;;;;;;
863084370;43.497036;-1.4626452;;;;;;;;;;;;
863084372;43.5006483;-1.4843175;;;;;;;;;;;;
863084386;43.4968899;-1.4686306;;;;;;;;;;;;
863084390;43.4951829;-1.4695211;;;;;;;;;;;;
863084396;43.4932923;-1.4765389;;;;;;;;;;;;
863084399;43.491702;-1.4890964;;;;;;;;;;;;
863084400;43.49371;-1.4637539;;;;;;;;;;;;
863084408;43.4939999;-1.4886679;;;;;;;;;;;;
863084413;43.4938497;-1.4872062;;;;;;;;;;;;
863084425;43.4947773;-1.462214;;;;;;;;;;;;
863084426;43.4988723;-1.4662807;;;;;;;;;;;;
863084429;43.4965456;-1.489052;;;;;;;;;;;;
863084430;43.4927467;-1.4883083;;;;;;;;;;;;
863084435;43.4899649;-1.4696215;;;;;;;;;;;;
863084440;43.4947635;-1.479025;;;;;;;;;;;;
863084441;43.4923733;-1.4656066;;;;;;;;;;;;
863084442;43.4947974;-1.4858142;;;;;;;;;;;;
863084457;43.4934635;-1.4773125;;;;;;;;;;;;
863084465;43.4948551;-1.4890501;;;;;;;;;;;;
863084466;43.4898014;-1.4673536;;;;;;;;;;;;
863084472;43.4946101;-1.484027;;;;;;;;;;;;
863084475;43.4904048;-1.4711357;;;;;;;;;;;;
863084480;43.4917692;-1.4859323;;;;;;;;;;;;
863084482;43.4919091;-1.4726668;;;;;;;;;;;;
863084487;43.4968057;-1.464526;;;;;;;;;;;;
863084506;43.4895389;-1.4829616;;;;;;;;;;;;
863084511;43.4915948;-1.4646521;;;;;;;;;;;;
863084512;43.5008278;-1.4808077;;;;;;;;;;;;
863084523;43.4918952;-1.4773616;;;;;;;;;;;;
863084526;43.4884209;-1.4752535;;;;;;;;;;;;
863084528;43.4955298;-1.48512;;;;;;;;;;;;
863084530;43.4957006;-1.4636729;;;;;;;;;;;;
863084545;43.5012913;-1.4778761;;;;;;;;;;;;
863084546;43.4935519;-1.463349;;;;;;;;;;;;
863084552;43.5003876;-1.465887;;;;;;;;;;;;
863084554;43.4925237;-1.4600301;;;;;;;;;;;;
863084556;43.4957071;-1.4706782;;;;;;;;;;;;
863084558;43.4935519;-1.4680793;;;;;;;;;;;;
863084559;43.4974516;-1.4675398;;;;;;;;;;;;
863084561;43.4954756;-1.4821732;;;;;;;;;;;;
863084568;43.4959087;-1.4818865;;;;;;;;;;;;
863084571;43.488282;-1.4883346;;;;;;;;;;;;
863084572;43.4910721;-1.4863116;;;;;;;;;;;;
863084598;43.4918349;-1.4887767;;;;;;;;;;;;
863084602;43.494023;-1.4670895;;;;;;;;;;;;
863084603;43.4953332;-1.4655253;;;;;;;;;;;;
863084618;43.4868742;-1.4672543;;;;;;;;;;;;
863084620;43.4984737;-1.4881431;;;;;;;;;;;;
863084622;43.4932567;-1.48339;;;;;;;;;;;;
863084636;43.4946381;-1.4823447;;;;;;;;;;;;
863084650;43.4954015;-1.4636796;;;;;;;;;;;;
863084675;43.4939908;-1.488694;;;;;;;;;;;;
863084685;43.4906683;-1.4750926;;;;;;;;;;;;
863084688;43.4902299;-1.4758987;;;;;;;;;;;;
863084698;43.4900129;-1.4829928;;;;;;;;;;;;
863084702;43.4947401;-1.4828209;;;;;;;;;;;;
863084715;43.4934118;-1.4854802;;;;;;;;;;;;
863084718;43.4907806;-1.4752683;;;;;;;;;;;;
863084721;43.4958962;-1.4800604;;;;;;;;;;;;
863084729;43.4985238;-1.4879322;;;;;;;;;;;;
863084733;43.4943467;-1.4680531;;;;;;;;;;;;
863084735;43.4931655;-1.4843072;;;;;;;;;;;;
863084742;43.4860328;-1.4873123;;;;;;;;;;;;
863084744;43.495765;-1.4602233;;;;;;;;;;;;
863084747;43.4909966;-1.4596204;;;;;;;;;;;;
863084760;43.4914693;-1.464653;;;;;;;;;;;;
863084785;43.4942495;-1.4765039;;;;;;;;;;;;
863084808;43.4930241;-1.4653239;;;;;;;;;;;;
863084810;43.4988057;-1.4647245;;;;;;;;;;;;
863084835;43.4943514;-1.4637039;;;;;;;;;;;;
863084837;43.4942314;-1.4635632;;;;;;;;;;;;
863084850;43.4978587;-1.4674329;;;;;;;;;;;;
863084871;43.4973323;-1.467032;;;;;;;;;;;;
863084873;43.4950336;-1.4843943;;;;;;;;;;;;
863084874;43.4955707;-1.4685983;;;;;;;;;;;;
863084880;43.4885445;-1.4660278;;;;;;;;;;;;
863084883;43.4945979;-1.4633981;;;;;;;;;;;;
863084893;43.4954612;-1.4655661;;;;;;;;;;;;
863084896;43.4895691;-1.478529;;;;;;;;;;;;
863084906;43.4955825;-1.4634225;;;;;;;;;;;;
863084924;43.4922784;-1.4838404;;;;;;;;;;;;
863084928;43.4896182;-1.4765781;;;;;;;;;;;;
863084956;43.4979252;-1.4685358;;;;;;;;;;;;
863084961;43.4946925;-1.4878021;;;;;;;;;;;;
863085004;43.4887387;-1.47782;;;;;;;;;;;;
863085014;43.4971703;-1.4603039;;;;;;;;;;;;
863085025;43.4885012;-1.466027;;;;;;;;;;;;
863085032;43.4901806;-1.4739019;;;;;;;;;;;;
863085034;43.491955;-1.4623638;;;;;;;;;;;;
863085038;43.4900104;-1.4883692;;;;;;;;;;;;
863085052;43.5010212;-1.4788801;;;;;;;;;;;;
863085060;43.4943249;-1.4624299;;;;;;;;;;;;
863085063;43.4949926;-1.4631572;;;;;;;;;;;;
863085068;43.4946718;-1.4809783;;;;;;;;;;;;
863085077;43.488261;-1.4874588;;;;;;;;;;;;
863085095;43.4974897;-1.4872199;;;;;;;;;;;;
863085098;43.4929597;-1.481754;;;;;;;;;;;;
863085109;43.4993501;-1.4667143;;;;;;;;;;;;
863085114;43.4866389;-1.4882626;;;;;;;;;;;;
863085125;43.4910718;-1.4864809;;;;;;;;;;;;
863085158;43.4948656;-1.4685212;;;;;;;;;;;;
863085164;43.4907897;-1.4754876;;;;;;;;;;;;
863085168;43.4929483;-1.4808163;;;;;;;;;;;;
863085202;43.4959551;-1.4724526;;;;;;;;;;;;
863085215;43.4899254;-1.4827131;;;;;;;;;;;;
863085286;43.4945066;-1.4625258;;;;;;;;;;;;
863085289;43.4933658;-1.4628982;;;;;;;;;;;;
863085291;43.4908784;-1.4610673;;;;;;;;;;;;
863085302;43.4939542;-1.4630296;;;;;;;;;;;;
863085314;43.4934594;-1.4861372;;;;;;;;;;;;
863085320;43.4953506;-1.4857467;;;;;;;;;;;;
863085321;43.4913772;-1.4825499;;;;;;;;;;;;
863085339;43.4942906;-1.4662868;;;;;;;;;;;;
863085345;43.4865072;-1.487184;;;;;;;;;;;;
863085349;43.4982577;-1.460659;;;;;;;;;;;;
863085357;43.4984425;-1.4679009;;;;;;;;;;;;
863085387;43.495111;-1.4830894;;;;;;;;;;;;
863085390;43.4945005;-1.4684042;;;;;;;;;;;;
863085397;43.4959099;-1.47121;;;;;;;;;;;;
863085416;43.4917167;-1.4782384;;;;;;;;;;;;
863085450;43.4979175;-1.460892;;;;;;;;;;;;
863085457;43.4917348;-1.4834055;;;;;;;;;;;;
863085460;43.4921295;-1.4846624;;;;;;;;;;;;
863085462;43.490701;-1.4883323;;;;;;;;;;;;
863085470;43.4864983;-1.4861943;;;;;;;;;;;;
863085472;43.4928265;-1.4884025;;;;;;;;;;;;
863085495;43.4915165;-1.4766429;;;;;;;;;;;;
863085498;43.4896867;-1.47758;;;;;;;;;;;;
863085503;43.4950055;-1.4608309;;;;;;;;;;;;
863085515;43.489203;-1.4733117;;;;;;;;;;;;
863085518;43.4952744;-1.4848291;;;;;;;;;;;;
863085531;43.4949628;-1.484044;;;;;;;;;;;;
863085546;43.4954547;-1.4829666;;;;;;;;;;;;
863085557;43.4909971;-1.4770142;;;;;;;;;;;;
863085560;43.4917438;-1.4711231;;;;;;;;;;;;
863085566;43.4870083;-1.4832708;;;;;;;;;;;;
863085593;43.4948227;-1.4628958;;;;;;;;;;;;
863085598;43.4893435;-1.4772958;;;;;;;;;;;;
863085614;43.4914473;-1.4723211;;;;;;;;;;;;
863085618;43.4974623;-1.4610638;;;;;;;;;;;;
863085644;43.4910034;-1.463293;;;;;;;;;;;;
863085648;43.4952803;-1.4609371;;;;;;;;;;;;
863085694;43.492917;-1.4628814;;;;;;;;;;;;
863085704;43.4927977;-1.4642374;;;;;;;;;;;;
863085730;43.4970588;-1.4686382;;;;;;;;;;;;
863085733;43.4899889;-1.476247;;;;;;;;;;;;
863085761;43.4937142;-1.4610694;;;;;;;;;;;;
863085769;43.4948624;-1.46772;;;;;;;;;;;;
863085791;43.4949969;-1.464666;;;;;;;;;;;;
863085798;43.4900564;-1.4876988;;;;;;;;;;;;
863085826;43.4922309;-1.4600295;;;;;;;;;;;;
863085835;43.4929483;-1.4634831;;;;;;;;;;;;
863085843;43.4915877;-1.4764841;;;;;;;;;;;;
863085880;43.4944926;-1.4842305;;;;;;;;;;;;
863085904;43.4918181;-1.476523;;;;;;;;;;;;
863085916;43.4898206;-1.4768169;;;;;;;;;;;;
863085934;43.4920675;-1.4724925;;;;;;;;;;;;
863085935;43.4875322;-1.4663103;;;;;;;;;;;;
863085945;43.4876388;-1.4878381;;;;;;;;;;;;
863085963;43.49391;-1.4865012;;;;;;;;;;;;
863085966;43.4900329;-1.487792;;;;;;;;;;;;
863085975;43.4953297;-1.4678528;;;;;;;;;;;;
863085998;43.4948536;-1.4876861;;;;;;;;;;;;
863086008;43.4942065;-1.4864666;;;;;;;;;;;;
863086011;43.4894871;-1.4738993;;;;;;;;;;;;
863086021;43.4933002;-1.4630074;;;;;;;;;;;;
863086023;43.4903267;-1.4772876;;;;;;;;;;;;
863086063;43.5009676;-1.4684452;;;;;;;;;;;;
863086070;43.4952874;-1.460192;;;;;;;;;;;;
863086074;43.4888968;-1.485349;;;;;;;;;;;;
863086101;43.495576;-1.4669458;;;;;;;;;;;;
863086126;43.4978558;-1.4867304;;;;;;;;;;;;
863086128;43.493843;-1.4653873;;;;;;;;;;;;
863086143;43.4978055;-1.4871514;;;;;;;;;;;;
863086149;43.49063;-1.4764615;;;;;;;;;;;;
863086185;43.4902032;-1.4787359;;;;;;;;;;;;
863086204;43.4924093;-1.4832114;;;;;;;;;;;;
863086214;43.49502;-1.4624843;;;;;;;;;;;;
863086233;43.5009079;-1.4666553;;;;;;;;;;;;
863086239;43.4937489;-1.4604047;;;;;;;;;;;;
863086253;43.4865699;-1.485793;;;;;;;;;;;;
863086262;43.4865668;-1.4762511;;;;;;;;;;;;
863086291;43.4885481;-1.4755343;;;;;;;;;;;;
863086292;43.4914615;-1.4753645;;;;;;;;;;;;
863086308;43.4886058;-1.4760013;;;;;;;;;;;;
863086311;43.4897351;-1.4875801;;;;;;;;;;;;
863086342;43.4920643;-1.484982;;;;;;;;;;;;
863086355;43.4891977;-1.4885402;;;;;;;;;;;;
863086379;43.4912594;-1.4830617;;;;;;;;;;;;
863086381;43.4952975;-1.4659113;;;;;;;;;;;;
863086383;43.4887909;-1.4832465;;;;;;;;;;;;
863086385;43.4943048;-1.4853111;;;;;;;;;;;;
863086413;43.4959655;-1.4620756;;;;;;;;;;;;
863086420;43.4946481;-1.4622985;;;;;;;;;;;;
863086434;43.4950629;-1.4888139;;;;;;;;;;;;
863086454;43.4909712;-1.4776592;;;;;;;;;;;;
863086457;43.4956811;-1.4704981;;;;;;;;;;;;
863086471;43.4960808;-1.4814999;;;;;;;;;;;;
863086484;43.4902499;-1.4734888;;;;;;;;;;;;
863086489;43.4966773;-1.4611033;;;;;;;;;;;;
863086494;43.4919736;-1.4625725;;;;;;;;;;;;
863086511;43.4959701;-1.4651726;;;;;;;;;;;;
863086538;43.4956968;-1.4605647;;;;;;;;;;;;
863086544;43.49429;-1.4686442;;;;;;;;;;;;
863086551;43.4891917;-1.4769757;;;;;;;;;;;;
863086567;43.4932646;-1.4825951;;;;;;;;;;;;
863086602;43.4883716;-1.4756538;;;;;;;;;;;;
863086608;43.4922752;-1.4716872;;;;;;;;;;;;
863086614;43.4861644;-1.4872474;;;;;;;;;;;;
863086631;43.4881816;-1.4667635;;;;;;;;;;;;
863086639;43.4958246;-1.460397;;;;;;;;;;;;
863086648;43.498427;-1.4885536;;;;;;;;;;;;
863086657;43.5003771;-1.4662974;;;;;;;;;;;;
863086666;43.4885708;-1.4773782;;;;;;;;;;;;
863086672;43.4940015;-1.4767531;;;;;;;;;;;;
863086686;43.4904144;-1.4778311;;;;;;;;;;;;
863086720;43.4917025;-1.4820759;;;;;;;;;;;;
863086829;43.4861811;-1.461426;;;;;;;;;;;;
863086833;43.4954421;-1.4712173;;;;;;;;;;;;
863086841;43.4943694;-1.4834764;;;;;;;;;;;;
863086848;43.4898114;-1.4671666;;;;;;;;;;;;
863086871;43.489077;-1.4881074;;;;;;;;;;;;
863086903;43.4937659;-1.4642665;;;;;;;;;;;;
863086916;43.4902707;-1.4768487;;;;;;;;;;;;
863086922;43.4908455;-1.4820647;;;;;;;;;;;;
863086947;43.4947796;-1.4611513;;;;;;;;;;;;
863087020;43.4876675;-1.4680245;;;;;;;;;;;;
863087031;43.4945072;-1.4814986;;;;;;;;;;;;
863087069;43.4922699;-1.4882334;;;;;;;;;;;;
863087080;43.4958551;-1.4630734;;;;;;;;;;;;
863087091;43.4940839;-1.4618931;;;;;;;;;;;;
863087124;43.4949489;-1.4631778;;;;;;;;;;;;
863087127;43.4889487;-1.4773286;;;;;;;;;;;;
863087159;43.4987981;-1.4666924;;;;;;;;;;;;
863087164;43.4934379;-1.4891924;;;;;;;;;;;;
863087167;43.4917908;-1.4635525;;;;;;;;;;;;
863087169;43.4935232;-1.4765077;;;;;;;;;;;;
863087196;43.4859324;-1.4670428;;;;;;;;;;;;
863087207;43.4916614;-1.4645637;;;;;;;;;;;;
863087218;43.4933347;-1.4809652;;;;;;;;;;;;
863087221;43.4950297;-1.4831482;;;;;;;;;;;;
863087232;43.4906321;-1.4823301;;;;;;;;;;;;
863087263;43.4959871;-1.4651893;;;;;;;;;;;;
863087296;43.4934222;-1.48657;;;;;;;;;;;;
863087298;43.4952482;-1.4877408;;;;;;;;;;;;
863087324;43.4924258;-1.4635733;;;;;;;;;;;;
863087339;43.4965528;-1.4649015;;;;;;;;;;;;
863087363;43.4895623;-1.4839726;;;;;;;;;;;;
863087367;43.4953062;-1.4628551;;;;;;;;;;;;
863087372;43.4906382;-1.4847859;;;;;;;;;;;;
863087417;43.485986;-1.4857199;;;;;;;;;;;;
863087427;43.4936775;-1.4653502;;;;;;;;;;;;
863087464;43.4888998;-1.4669906;;;;;;;;;;;;
863087469;43.4921996;-1.4602304;;;;;;;;;;;;
863087473;43.4894996;-1.4831595;;;;;;;;;;;;
863087495;43.4966168;-1.4632734;;;;;;;;;;;;
863087507;43.4953978;-1.4705778;;;;;;;;;;;;
863087516;43.4893697;-1.4673018;;;;;;;;;;;;
863087528;43.4957472;-1.4632153;;;;;;;;;;;;
863087554;43.4892631;-1.4732746;;;;;;;;;;;;
863087574;43.491283;-1.4721938;;;;;;;;;;;;
863087576;43.4928213;-1.4883862;;;;;;;;;;;;
863087593;43.4929829;-1.4842456;;;;;;;;;;;;
863087597;43.4911704;-1.4871253;;;;;;;;;;;;
863087621;43.4898875;-1.4842205;;;;;;;;;;;;
863087625;43.4904183;-1.4718121;;;;;;;;;;;;
863087631;43.4903053;-1.4731435;;;;;;;;;;;;
863087652;43.4915355;-1.486359;;;;;;;;;;;;
863087689;43.4919836;-1.4607042;;;;;;;;;;;;
863087704;43.4928253;-1.4863111;;;;;;;;;;;;
863087712;43.4949445;-1.4613695;;;;;;;;;;;;
863087715;43.4929652;-1.4863463;;;;;;;;;;;;
863087721;43.4978002;-1.478944;;;;;;;;;;;;
863087728;43.4937409;-1.4657856;;;;;;;;;;;;
863087730;43.4928829;-1.4605797;;;;;;;;;;;;
863087733;43.4991914;-1.4655571;;;;;;;;;;;;
863087747;43.4859392;-1.4772786;;;;;;;;;;;;
863087752;43.4928598;-1.4756256;;;;;;;;;;;;
863087754;43.4926166;-1.475379;;;;;;;;;;;;
863087769;43.489856;-1.4782402;;;;;;;;;;;;
863087776;43.4916266;-1.4735979;;;;;;;;;;;;
863087779;43.494371;-1.4626733;;;;;;;;;;;;
